,fecha,producto,categoria,cantidad,precio_unitario,medida,total
7526,2024-04-19,Pollo,Granos,7,0.95,kg,6.65
7527,2024-11-26,Carne molida,Aceites,4,0.8,kg,3.2
7528,2023-09-07,Jamón,Carnes,6,0.9,kg,5.4
7529,2023-09-24,Refresco,Carnes,2,0.45,u,0.9
7531,2024-02-09,Carne molida,Aceites,4,0.8,kg,3.2
7532,2024-03-05,Jamón,Carnes,1,0.9,kg,0.9
7533,2023-08-20,Papas precocinadas,Lácteos,2,3.15,u,6.3
7534,2023-03-17,Carne molida,Aceites,1,0.8,kg,0.8
7537,2024-09-24,Helado,Lácteos,3,1.1,u,3.3
7540,2024-11-23,Refresco,Carnes,2,0.45,u,0.9
7541,2023-09-20,Pollo,Granos,2,0.95,kg,1.9
7542,2023-06-01,Pollo,Granos,2,0.95,kg,1.9
7545,2024-08-27,Carne molida,Aceites,4,0.8,kg,3.2
7546,2024-04-10,Carne molida,Aceites,3,0.8,kg,2.4
7548,2023-12-26,Pollo,Granos,3,0.95,kg,2.85
7549,2024-10-04,Yogurt,Bebidas,8,0.55,u,4.4
7550,2024-01-26,Pollo,Granos,1,0.95,kg,0.95
7551,2024-05-27,Bolsas,Panadería,3,0.35,u,1.05
7552,2023-11-07,Leche entera,Granos,3,5.0,u,15.0
7553,2023-08-06,Helado,Lácteos,5,1.1,u,5.5
7554,2023-03-27,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7556,2023-11-07,Bolsas,Panadería,2,0.35,u,0.7
7557,2024-05-24,Bolsas,Panadería,7,0.35,u,2.45
7558,2023-07-27,Bolsas,Panadería,4,0.35,u,1.4
7559,2023-12-29,Leche entera,Granos,1,5.0,u,5.0
7560,2023-03-22,Bolsas,Panadería,3,0.35,u,1.05
7561,2024-07-07,Yogurt,Bebidas,6,0.55,u,3.3
7563,2024-09-15,Helado,Lácteos,3,1.1,u,3.3
7564,2023-09-13,Yogurt,Bebidas,1,0.55,u,0.55
7566,2024-10-15,Helado,Lácteos,2,1.1,u,2.2
7567,2024-10-10,Refresco,Carnes,3,0.45,u,1.35
7568,2023-11-23,Refresco,Carnes,3,0.45,u,1.35
7569,2023-11-25,Carne molida,Aceites,4,0.8,kg,3.2
7571,2023-10-27,Carne molida,Aceites,2,0.8,kg,1.6
7573,2023-05-18,Carne molida,Aceites,2,0.8,kg,1.6
7574,2024-01-24,Papas precocinadas,Lácteos,1,3.15,u,3.15
7575,2024-09-02,Bolsas,Panadería,6,0.35,u,2.1
7577,2024-08-01,Pollo,Granos,3,0.95,kg,2.85
7578,2024-08-30,Jamón,Carnes,3,0.9,kg,2.7
7580,2023-10-20,Yogurt,Bebidas,2,0.55,u,1.1
7583,2024-10-09,Pasta de Tomate,Lácteos,1,1.5,u,1.5
7585,2024-05-22,Yogurt,Bebidas,4,0.55,u,2.2
7586,2024-10-26,Jamón,Carnes,3,0.9,kg,2.7
7587,2023-05-06,Refresco,Carnes,6,0.45,u,2.7
7588,2023-03-23,Papas precocinadas,Lácteos,5,3.15,u,15.75
7589,2024-06-02,Helado,Lácteos,4,1.1,u,4.4
7590,2023-04-28,Helado,Lácteos,4,1.1,u,4.4
7591,2024-07-01,Carne molida,Aceites,3,0.8,kg,2.4
7592,2023-05-05,Papas precocinadas,Lácteos,2,3.15,u,6.3
7593,2023-05-06,Carne molida,Aceites,5,0.8,kg,4.0
7594,2024-10-04,Pasta de Tomate,Lácteos,4,1.5,u,6.0
7595,2023-03-29,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7596,2024-07-15,Yogurt,Bebidas,6,0.55,u,3.3
7597,2023-07-15,Refresco,Carnes,4,0.45,u,1.8
7598,2023-10-07,Refresco,Carnes,2,0.45,u,0.9
7599,2024-01-12,Jamón,Carnes,2,0.9,kg,1.8
7601,2023-10-25,Carne molida,Aceites,1,0.8,kg,0.8
7602,2024-08-02,Yogurt,Bebidas,5,0.55,u,2.75
7603,2023-07-26,Refresco,Carnes,2,0.45,u,0.9
7605,2023-03-07,Carne molida,Aceites,3,0.8,kg,2.4
7606,2023-04-24,Yogurt,Bebidas,4,0.55,u,2.2
7607,2024-10-22,Carne molida,Aceites,3,0.8,kg,2.4
7608,2023-05-12,Pollo,Granos,3,0.95,kg,2.85
7609,2023-05-05,Yogurt,Bebidas,3,0.55,u,1.65
7610,2024-04-27,Helado,Lácteos,2,1.1,u,2.2
7611,2023-09-16,Papas precocinadas,Lácteos,2,3.15,u,6.3
7612,2024-11-05,Bolsas,Panadería,4,0.35,u,1.4
7613,2023-09-02,Papas precocinadas,Lácteos,1,3.15,u,3.15
7614,2024-07-19,Leche entera,Granos,3,5.0,u,15.0
7615,2024-02-03,Pollo,Granos,4,0.95,kg,3.8
7616,2023-06-05,Pollo,Granos,5,0.95,kg,4.75
7617,2024-10-08,Refresco,Carnes,6,0.45,u,2.7
7618,2024-04-21,Refresco,Carnes,1,0.45,u,0.45
7619,2024-06-28,Refresco,Carnes,3,0.45,u,1.35
7620,2024-02-15,Papas precocinadas,Lácteos,3,3.15,u,9.45
7621,2023-06-07,Papas precocinadas,Lácteos,2,3.15,u,6.3
7622,2024-02-27,Pasta de Tomate,Lácteos,1,1.5,u,1.5
7625,2023-09-05,Pollo,Granos,2,0.95,kg,1.9
7626,2024-04-15,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7627,2023-10-19,Bolsas,Panadería,1,0.35,u,0.35
7629,2024-06-05,Carne molida,Aceites,5,0.8,kg,4.0
7630,2024-08-18,Pollo,Granos,2,0.95,kg,1.9
7631,2023-03-21,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7632,2023-05-02,Yogurt,Bebidas,3,0.55,u,1.65
7633,2023-04-30,Helado,Lácteos,2,1.1,u,2.2
7634,2023-06-06,Carne molida,Aceites,5,0.8,kg,4.0
7635,2023-03-02,Papas precocinadas,Lácteos,2,3.15,u,6.3
7636,2023-03-13,Helado,Lácteos,2,1.1,u,2.2
7637,2024-01-29,Leche entera,Granos,2,5.0,u,10.0
7638,2024-01-08,Refresco,Carnes,4,0.45,u,1.8
7640,2024-03-18,Yogurt,Bebidas,4,0.55,u,2.2
7641,2023-08-24,Pollo,Granos,5,0.95,kg,4.75
7642,2024-11-25,Bolsas,Panadería,3,0.35,u,1.05
7643,2023-09-03,Jamón,Carnes,4,0.9,kg,3.6
7644,2023-10-10,Helado,Lácteos,1,1.1,u,1.1
7646,2024-11-04,Papas precocinadas,Lácteos,2,3.15,u,6.3
7647,2024-10-08,Carne molida,Aceites,2,0.8,kg,1.6
7649,2024-08-01,Papas precocinadas,Lácteos,2,3.15,u,6.3
7650,2024-05-29,Papas precocinadas,Lácteos,3,3.15,u,9.45
7651,2024-11-27,Leche entera,Granos,5,5.0,u,25.0
7652,2024-09-01,Leche entera,Granos,6,5.0,u,30.0
7653,2024-01-14,Pollo,Granos,2,0.95,kg,1.9
7656,2024-08-12,Yogurt,Bebidas,3,0.55,u,1.65
7657,2023-06-11,Papas precocinadas,Lácteos,1,3.15,u,3.15
7659,2023-08-06,Yogurt,Bebidas,3,0.55,u,1.65
7660,2024-02-09,Yogurt,Bebidas,2,0.55,u,1.1
7662,2024-06-01,Refresco,Carnes,1,0.45,u,0.45
7663,2024-09-18,Pollo,Granos,5,0.95,kg,4.75
7664,2024-02-10,Pollo,Granos,5,0.95,kg,4.75
7665,2024-03-09,Bolsas,Panadería,2,0.35,u,0.7
7666,2023-11-01,Papas precocinadas,Lácteos,2,3.15,u,6.3
7667,2023-09-09,Jamón,Carnes,2,0.9,kg,1.8
7669,2023-04-30,Carne molida,Aceites,1,0.8,kg,0.8
7672,2024-01-23,Pollo,Granos,3,0.95,kg,2.85
7674,2024-08-26,Yogurt,Bebidas,5,0.55,u,2.75
7677,2024-01-23,Pasta de Tomate,Lácteos,5,1.5,u,7.5
7678,2024-06-01,Papas precocinadas,Lácteos,4,3.15,u,12.6
7679,2023-12-25,Bolsas,Panadería,3,0.35,u,1.05
7680,2024-04-17,Refresco,Carnes,5,0.45,u,2.25
7681,2024-03-21,Refresco,Carnes,3,0.45,u,1.35
7682,2024-07-15,Pollo,Granos,3,0.95,kg,2.85
7684,2024-01-24,Pollo,Granos,3,0.95,kg,2.85
7685,2024-07-08,Helado,Lácteos,1,1.1,u,1.1
7687,2024-07-22,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7688,2023-04-26,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7691,2024-10-22,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7692,2024-09-06,Yogurt,Bebidas,4,0.55,u,2.2
7693,2024-01-16,Papas precocinadas,Lácteos,3,3.15,u,9.45
7694,2024-08-29,Leche entera,Granos,3,5.0,u,15.0
7695,2023-04-18,Leche entera,Granos,2,5.0,u,10.0
7696,2024-03-29,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7697,2024-02-24,Bolsas,Panadería,1,0.35,u,0.35
7699,2024-08-02,Refresco,Carnes,3,0.45,u,1.35
7701,2024-03-14,Helado,Lácteos,2,1.1,u,2.2
7702,2023-10-06,Leche entera,Granos,4,5.0,u,20.0
7703,2024-06-11,Pollo,Granos,4,0.95,kg,3.8
7705,2023-05-14,Carne molida,Aceites,3,0.8,kg,2.4
7706,2024-07-20,Bolsas,Panadería,5,0.35,u,1.75
7707,2024-10-05,Bolsas,Panadería,3,0.35,u,1.05
7708,2023-03-16,Yogurt,Bebidas,3,0.55,u,1.65
7710,2023-06-28,Bolsas,Panadería,2,0.35,u,0.7
7711,2023-03-05,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7712,2024-02-02,Bolsas,Panadería,2,0.35,u,0.7
7713,2024-04-03,Papas precocinadas,Lácteos,2,3.15,u,6.3
7714,2024-03-15,Bolsas,Panadería,4,0.35,u,1.4
7715,2023-04-15,Refresco,Carnes,3,0.45,u,1.35
7716,2023-07-24,Papas precocinadas,Lácteos,1,3.15,u,3.15
7717,2023-11-08,Yogurt,Bebidas,3,0.55,u,1.65
7719,2024-10-05,Refresco,Carnes,3,0.45,u,1.35
7720,2023-09-26,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7721,2024-04-23,Pasta de Tomate,Lácteos,5,1.5,u,7.5
7722,2024-04-29,Leche entera,Granos,6,5.0,u,30.0
7724,2023-09-11,Pasta de Tomate,Lácteos,1,1.5,u,1.5
7725,2023-11-15,Jamón,Carnes,2,0.9,kg,1.8
7726,2023-03-11,Yogurt,Bebidas,5,0.55,u,2.75
7727,2023-04-12,Refresco,Carnes,3,0.45,u,1.35
7729,2023-05-12,Bolsas,Panadería,2,0.35,u,0.7
7730,2023-06-27,Pollo,Granos,5,0.95,kg,4.75
7731,2024-07-13,Papas precocinadas,Lácteos,3,3.15,u,9.45
7732,2023-09-04,Pollo,Granos,2,0.95,kg,1.9
7735,2023-12-17,Refresco,Carnes,6,0.45,u,2.7
7736,2023-12-19,Helado,Lácteos,4,1.1,u,4.4
7737,2024-10-04,Pasta de Tomate,Lácteos,5,1.5,u,7.5
7739,2024-04-08,Pollo,Granos,3,0.95,kg,2.85
7741,2024-07-22,Helado,Lácteos,1,1.1,u,1.1
7742,2023-07-09,Bolsas,Panadería,2,0.35,u,0.7
7744,2024-07-03,Jamón,Carnes,4,0.9,kg,3.6
7745,2023-06-23,Pollo,Granos,4,0.95,kg,3.8
7746,2023-04-08,Bolsas,Panadería,2,0.35,u,0.7
7747,2023-09-05,Refresco,Carnes,1,0.45,u,0.45
7748,2023-05-09,Pollo,Granos,2,0.95,kg,1.9
7750,2024-03-14,Yogurt,Bebidas,2,0.55,u,1.1
7752,2024-11-01,Jamón,Carnes,3,0.9,kg,2.7
7753,2024-07-28,Leche entera,Granos,6,5.0,u,30.0
7754,2023-10-02,Bolsas,Panadería,1,0.35,u,0.35
7755,2023-04-14,Carne molida,Aceites,3,0.8,kg,2.4
7756,2023-03-15,Yogurt,Bebidas,4,0.55,u,2.2
7758,2023-08-27,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7759,2024-06-16,Carne molida,Aceites,3,0.8,kg,2.4
7761,2024-03-24,Refresco,Carnes,4,0.45,u,1.8
7763,2023-05-05,Helado,Lácteos,7,1.1,u,7.7
7764,2023-09-05,Bolsas,Panadería,3,0.35,u,1.05
7765,2024-02-07,Bolsas,Panadería,5,0.35,u,1.75
7766,2023-03-26,Jamón,Carnes,2,0.9,kg,1.8
7767,2023-05-11,Jamón,Carnes,3,0.9,kg,2.7
7770,2023-08-12,Helado,Lácteos,2,1.1,u,2.2
7771,2024-09-11,Papas precocinadas,Lácteos,8,3.15,u,25.2
7772,2023-04-28,Carne molida,Aceites,3,0.8,kg,2.4
7773,2023-05-06,Pollo,Granos,1,0.95,kg,0.95
7774,2024-08-12,Refresco,Carnes,2,0.45,u,0.9
7775,2023-03-18,Helado,Lácteos,5,1.1,u,5.5
7777,2024-03-14,Carne molida,Aceites,1,0.8,kg,0.8
7780,2024-03-25,Leche entera,Granos,4,5.0,u,20.0
7781,2024-09-27,Leche entera,Granos,4,5.0,u,20.0
7782,2024-03-31,Leche entera,Granos,3,5.0,u,15.0
7783,2023-07-01,Yogurt,Bebidas,1,0.55,u,0.55
7784,2023-04-06,Bolsas,Panadería,3,0.35,u,1.05
7785,2024-09-09,Yogurt,Bebidas,4,0.55,u,2.2
7786,2023-03-21,Pollo,Granos,2,0.95,kg,1.9
7788,2023-12-15,Refresco,Carnes,5,0.45,u,2.25
7789,2024-03-31,Yogurt,Bebidas,5,0.55,u,2.75
7790,2023-10-30,Jamón,Carnes,4,0.9,kg,3.6
7791,2024-11-17,Jamón,Carnes,4,0.9,kg,3.6
7792,2024-02-17,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7794,2024-06-08,Papas precocinadas,Lácteos,2,3.15,u,6.3
7796,2023-07-26,Bolsas,Panadería,5,0.35,u,1.75
7797,2023-08-26,Pasta de Tomate,Lácteos,1,1.5,u,1.5
7799,2024-03-11,Papas precocinadas,Lácteos,3,3.15,u,9.45
7800,2024-05-16,Leche entera,Granos,4,5.0,u,20.0
7801,2023-07-26,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7803,2024-09-05,Refresco,Carnes,5,0.45,u,2.25
7804,2024-04-15,Bolsas,Panadería,6,0.35,u,2.1
7805,2024-12-01,Papas precocinadas,Lácteos,3,3.15,u,9.45
7806,2023-09-30,Carne molida,Aceites,2,0.8,kg,1.6
7808,2024-06-14,Refresco,Carnes,4,0.45,u,1.8
7809,2024-05-28,Jamón,Carnes,3,0.9,kg,2.7
7810,2024-06-17,Refresco,Carnes,5,0.45,u,2.25
7812,2024-04-12,Carne molida,Aceites,4,0.8,kg,3.2
7814,2023-11-07,Bolsas,Panadería,5,0.35,u,1.75
7816,2023-09-16,Yogurt,Bebidas,3,0.55,u,1.65
7817,2024-03-07,Yogurt,Bebidas,3,0.55,u,1.65
7818,2024-09-12,Jamón,Carnes,1,0.9,kg,0.9
7820,2023-10-05,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7821,2023-07-23,Refresco,Carnes,2,0.45,u,0.9
7823,2024-06-06,Helado,Lácteos,1,1.1,u,1.1
7824,2024-11-28,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7827,2024-09-15,Carne molida,Aceites,2,0.8,kg,1.6
7828,2024-03-28,Papas precocinadas,Lácteos,5,3.15,u,15.75
7829,2024-05-16,Helado,Lácteos,3,1.1,u,3.3
7830,2024-05-27,Papas precocinadas,Lácteos,4,3.15,u,12.6
7833,2023-12-05,Papas precocinadas,Lácteos,2,3.15,u,6.3
7834,2023-08-07,Yogurt,Bebidas,5,0.55,u,2.75
7835,2024-10-09,Refresco,Carnes,3,0.45,u,1.35
7836,2023-08-02,Bolsas,Panadería,2,0.35,u,0.7
7837,2024-01-19,Refresco,Carnes,4,0.45,u,1.8
7838,2023-11-07,Jamón,Carnes,4,0.9,kg,3.6
7839,2024-07-11,Papas precocinadas,Lácteos,1,3.15,u,3.15
7840,2024-11-15,Carne molida,Aceites,6,0.8,kg,4.8
7841,2024-08-25,Yogurt,Bebidas,1,0.55,u,0.55
7842,2023-06-08,Leche entera,Granos,6,5.0,u,30.0
7844,2023-03-09,Leche entera,Granos,3,5.0,u,15.0
7845,2024-02-03,Leche entera,Granos,5,5.0,u,25.0
7847,2023-09-24,Carne molida,Aceites,2,0.8,kg,1.6
7848,2023-10-05,Papas precocinadas,Lácteos,3,3.15,u,9.45
7849,2023-05-07,Pasta de Tomate,Lácteos,6,1.5,u,9.0
7850,2024-11-28,Carne molida,Aceites,4,0.8,kg,3.2
7851,2024-10-18,Carne molida,Aceites,5,0.8,kg,4.0
7852,2024-06-29,Jamón,Carnes,2,0.9,kg,1.8
7853,2023-08-27,Carne molida,Aceites,2,0.8,kg,1.6
7854,2024-01-05,Pasta de Tomate,Lácteos,7,1.5,u,10.5
7856,2023-08-03,Papas precocinadas,Lácteos,2,3.15,u,6.3
7857,2024-04-29,Papas precocinadas,Lácteos,3,3.15,u,9.45
7858,2024-08-27,Pollo,Granos,3,0.95,kg,2.85
7859,2024-04-23,Yogurt,Bebidas,3,0.55,u,1.65
7860,2024-09-26,Papas precocinadas,Lácteos,2,3.15,u,6.3
7861,2024-06-23,Helado,Lácteos,7,1.1,u,7.7
7862,2023-11-11,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7865,2023-07-17,Leche entera,Granos,5,5.0,u,25.0
7866,2024-06-27,Refresco,Carnes,3,0.45,u,1.35
7868,2023-03-21,Papas precocinadas,Lácteos,1,3.15,u,3.15
7869,2024-03-06,Yogurt,Bebidas,2,0.55,u,1.1
7870,2024-10-19,Jamón,Carnes,2,0.9,kg,1.8
7872,2023-03-21,Jamón,Carnes,5,0.9,kg,4.5
7874,2024-02-11,Carne molida,Aceites,4,0.8,kg,3.2
7875,2024-03-13,Pollo,Granos,3,0.95,kg,2.85
7876,2023-08-29,Pollo,Granos,3,0.95,kg,2.85
7877,2024-11-29,Papas precocinadas,Lácteos,5,3.15,u,15.75
7878,2024-04-07,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7879,2023-06-22,Papas precocinadas,Lácteos,2,3.15,u,6.3
7881,2023-05-25,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7883,2023-03-17,Jamón,Carnes,2,0.9,kg,1.8
7884,2024-10-25,Yogurt,Bebidas,4,0.55,u,2.2
7885,2023-08-21,Refresco,Carnes,2,0.45,u,0.9
7886,2023-11-14,Carne molida,Aceites,2,0.8,kg,1.6
7887,2024-08-07,Bolsas,Panadería,4,0.35,u,1.4
7888,2024-08-14,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7889,2024-07-14,Leche entera,Granos,6,5.0,u,30.0
7891,2023-10-31,Leche entera,Granos,7,5.0,u,35.0
7892,2023-11-25,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7893,2024-05-17,Jamón,Carnes,3,0.9,kg,2.7
7894,2023-04-11,Carne molida,Aceites,5,0.8,kg,4.0
7896,2024-02-04,Pollo,Granos,4,0.95,kg,3.8
7899,2024-10-08,Leche entera,Granos,5,5.0,u,25.0
7902,2024-03-24,Jamón,Carnes,3,0.9,kg,2.7
7903,2023-04-06,Refresco,Carnes,2,0.45,u,0.9
7904,2024-03-19,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7905,2024-03-10,Carne molida,Aceites,5,0.8,kg,4.0
7906,2024-05-08,Helado,Lácteos,4,1.1,u,4.4
7907,2024-02-14,Refresco,Carnes,5,0.45,u,2.25
7908,2024-02-18,Papas precocinadas,Lácteos,3,3.15,u,9.45
7911,2023-11-29,Pasta de Tomate,Lácteos,4,1.5,u,6.0
7913,2024-01-21,Pollo,Granos,1,0.95,kg,0.95
7914,2023-06-25,Helado,Lácteos,2,1.1,u,2.2
7915,2023-07-10,Leche entera,Granos,4,5.0,u,20.0
7916,2023-11-04,Pollo,Granos,3,0.95,kg,2.85
7919,2024-10-06,Papas precocinadas,Lácteos,2,3.15,u,6.3
7920,2023-05-29,Bolsas,Panadería,3,0.35,u,1.05
7921,2023-03-10,Pollo,Granos,4,0.95,kg,3.8
7923,2023-05-12,Yogurt,Bebidas,1,0.55,u,0.55
7924,2024-10-17,Papas precocinadas,Lácteos,2,3.15,u,6.3
7928,2023-09-21,Papas precocinadas,Lácteos,2,3.15,u,6.3
7929,2023-09-07,Pollo,Granos,4,0.95,kg,3.8
7930,2023-06-02,Pollo,Granos,1,0.95,kg,0.95
7931,2024-05-17,Leche entera,Granos,8,5.0,u,40.0
7932,2023-10-02,Bolsas,Panadería,3,0.35,u,1.05
7933,2023-05-21,Leche entera,Granos,2,5.0,u,10.0
7934,2024-01-23,Refresco,Carnes,4,0.45,u,1.8
7935,2023-09-14,Helado,Lácteos,2,1.1,u,2.2
7937,2024-11-09,Jamón,Carnes,1,0.9,kg,0.9
7938,2024-06-23,Papas precocinadas,Lácteos,4,3.15,u,12.6
7940,2024-05-27,Leche entera,Granos,5,5.0,u,25.0
7941,2024-08-01,Papas precocinadas,Lácteos,1,3.15,u,3.15
7942,2023-05-21,Leche entera,Granos,4,5.0,u,20.0
7943,2023-09-19,Papas precocinadas,Lácteos,2,3.15,u,6.3
7944,2023-07-26,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7946,2023-07-05,Bolsas,Panadería,3,0.35,u,1.05
7947,2023-09-09,Pollo,Granos,4,0.95,kg,3.8
7948,2024-01-24,Papas precocinadas,Lácteos,4,3.15,u,12.6
7949,2023-08-14,Bolsas,Panadería,5,0.35,u,1.75
7950,2024-10-27,Refresco,Carnes,2,0.45,u,0.9
7951,2024-11-05,Pasta de Tomate,Lácteos,3,1.5,u,4.5
7952,2024-07-31,Refresco,Carnes,3,0.45,u,1.35
7954,2023-11-12,Refresco,Carnes,2,0.45,u,0.9
7955,2023-11-02,Carne molida,Aceites,4,0.8,kg,3.2
7956,2023-03-08,Helado,Lácteos,3,1.1,u,3.3
7958,2023-05-06,Papas precocinadas,Lácteos,2,3.15,u,6.3
7959,2023-05-04,Leche entera,Granos,1,5.0,u,5.0
7962,2023-05-21,Refresco,Carnes,4,0.45,u,1.8
7963,2023-03-13,Jamón,Carnes,4,0.9,kg,3.6
7964,2024-01-21,Pollo,Granos,2,0.95,kg,1.9
7965,2024-03-05,Yogurt,Bebidas,2,0.55,u,1.1
7966,2023-05-07,Yogurt,Bebidas,2,0.55,u,1.1
7967,2023-11-24,Yogurt,Bebidas,2,0.55,u,1.1
7968,2024-06-04,Carne molida,Aceites,3,0.8,kg,2.4
7969,2024-07-04,Carne molida,Aceites,1,0.8,kg,0.8
7970,2024-07-24,Carne molida,Aceites,2,0.8,kg,1.6
7971,2024-07-13,Pasta de Tomate,Lácteos,5,1.5,u,7.5
7972,2024-09-10,Carne molida,Aceites,2,0.8,kg,1.6
7973,2023-10-20,Bolsas,Panadería,5,0.35,u,1.75
7974,2023-08-22,Yogurt,Bebidas,2,0.55,u,1.1
7975,2024-02-25,Leche entera,Granos,2,5.0,u,10.0
7976,2024-06-19,Refresco,Carnes,2,0.45,u,0.9
7979,2024-06-06,Jamón,Carnes,1,0.9,kg,0.9
7980,2023-07-24,Papas precocinadas,Lácteos,3,3.15,u,9.45
7981,2024-05-03,Refresco,Carnes,1,0.45,u,0.45
7982,2023-07-21,Leche entera,Granos,4,5.0,u,20.0
7983,2024-03-25,Carne molida,Aceites,2,0.8,kg,1.6
7984,2024-04-13,Papas precocinadas,Lácteos,5,3.15,u,15.75
7987,2024-10-28,Papas precocinadas,Lácteos,5,3.15,u,15.75
7988,2023-10-09,Papas precocinadas,Lácteos,1,3.15,u,3.15
7990,2024-06-26,Refresco,Carnes,3,0.45,u,1.35
7991,2023-12-03,Papas precocinadas,Lácteos,2,3.15,u,6.3
7992,2023-09-19,Carne molida,Aceites,4,0.8,kg,3.2
7993,2024-07-22,Leche entera,Granos,4,5.0,u,20.0
7994,2023-08-10,Refresco,Carnes,3,0.45,u,1.35
7995,2024-09-13,Pasta de Tomate,Lácteos,5,1.5,u,7.5
7996,2023-10-20,Pasta de Tomate,Lácteos,2,1.5,u,3.0
7998,2024-07-24,Yogurt,Bebidas,5,0.55,u,2.75
8002,2023-05-08,Pollo,Granos,1,0.95,kg,0.95
8004,2023-12-22,Yogurt,Bebidas,4,0.55,u,2.2
8005,2023-10-27,Papas precocinadas,Lácteos,1,3.15,u,3.15
8006,2024-07-19,Helado,Lácteos,6,1.1,u,6.6
8007,2024-04-30,Bolsas,Panadería,2,0.35,u,0.7
8008,2023-03-14,Jamón,Carnes,6,0.9,kg,5.4
8010,2024-01-13,Carne molida,Aceites,6,0.8,kg,4.8
8012,2023-07-03,Yogurt,Bebidas,3,0.55,u,1.65
8013,2023-07-11,Yogurt,Bebidas,6,0.55,u,3.3
8014,2023-12-14,Helado,Lácteos,1,1.1,u,1.1
8015,2024-03-17,Carne molida,Aceites,5,0.8,kg,4.0
8016,2024-03-13,Papas precocinadas,Lácteos,3,3.15,u,9.45
8017,2024-06-27,Yogurt,Bebidas,5,0.55,u,2.75
8018,2023-03-19,Pollo,Granos,2,0.95,kg,1.9
8019,2024-03-13,Jamón,Carnes,5,0.9,kg,4.5
8020,2023-11-08,Refresco,Carnes,4,0.45,u,1.8
8021,2024-01-29,Bolsas,Panadería,7,0.35,u,2.45
8022,2024-01-15,Bolsas,Panadería,2,0.35,u,0.7
8026,2023-07-09,Bolsas,Panadería,4,0.35,u,1.4
8028,2024-10-28,Bolsas,Panadería,2,0.35,u,0.7
8029,2023-10-29,Yogurt,Bebidas,3,0.55,u,1.65
8030,2024-07-13,Bolsas,Panadería,4,0.35,u,1.4
8031,2024-06-24,Yogurt,Bebidas,6,0.55,u,3.3
8032,2024-01-15,Leche entera,Granos,1,5.0,u,5.0
8033,2023-06-06,Helado,Lácteos,2,1.1,u,2.2
8035,2024-01-24,Yogurt,Bebidas,6,0.55,u,3.3
8036,2024-08-23,Pollo,Granos,3,0.95,kg,2.85
8039,2024-06-03,Pollo,Granos,2,0.95,kg,1.9
8040,2023-09-14,Refresco,Carnes,1,0.45,u,0.45
8041,2023-07-25,Pasta de Tomate,Lácteos,3,1.5,u,4.5
8043,2023-11-08,Jamón,Carnes,3,0.9,kg,2.7
8045,2024-02-28,Carne molida,Aceites,3,0.8,kg,2.4
8047,2023-07-28,Helado,Lácteos,5,1.1,u,5.5
8048,2024-01-22,Pasta de Tomate,Lácteos,2,1.5,u,3.0
8049,2024-01-16,Jamón,Carnes,1,0.9,kg,0.9
8050,2024-08-31,Yogurt,Bebidas,4,0.55,u,2.2
8052,2024-11-09,Yogurt,Bebidas,2,0.55,u,1.1
8054,2023-09-16,Leche entera,Granos,1,5.0,u,5.0
8055,2024-07-29,Helado,Lácteos,4,1.1,u,4.4
8056,2023-11-10,Pasta de Tomate,Lácteos,5,1.5,u,7.5
8058,2023-12-31,Leche entera,Granos,3,5.0,u,15.0
8060,2023-12-29,Papas precocinadas,Lácteos,5,3.15,u,15.75
8061,2023-03-30,Leche entera,Granos,4,5.0,u,20.0
8063,2024-06-19,Carne molida,Aceites,2,0.8,kg,1.6
8064,2024-05-31,Papas precocinadas,Lácteos,1,3.15,u,3.15
8065,2024-09-19,Refresco,Carnes,2,0.45,u,0.9
8069,2023-12-08,Jamón,Carnes,2,0.9,kg,1.8
8070,2024-11-11,Bolsas,Panadería,1,0.35,u,0.35
8071,2023-12-17,Jamón,Carnes,2,0.9,kg,1.8
8072,2024-10-21,Papas precocinadas,Lácteos,4,3.15,u,12.6
8073,2024-01-25,Papas precocinadas,Lácteos,5,3.15,u,15.75
8074,2023-07-05,Leche entera,Granos,1,5.0,u,5.0
8075,2024-01-29,Leche entera,Granos,4,5.0,u,20.0
8076,2024-07-01,Helado,Lácteos,9,1.1,u,9.9
